,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,log_saleprice,saleprice
242,1711,528168040,60,RL,93.0,11999,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,8,1,Gd,BuiltIn,2003.0,Fin,3,656,TA,TA,3,104,100,0,0,0,0,,,,0,5,2007,WD ,18.06065570182609,273400.0
243,2825,908178050,60,RL,90.0,11060,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,5,TA,1,Unf,0,Unf,0,1150,1150,GasA,5,Y,SBrkr,1164,1150,0,2314,0,0,2,1,3,1,4,9,8,1,Ex,BuiltIn,2003.0,Fin,2,502,TA,TA,3,0,274,0,0,0,0,,,,0,2,2006,ConLD,17.739732622440464,218873.0
244,322,921128020,20,RL,89.0,13214,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,5,TA,4,Unf,0,Unf,0,2002,2002,GasA,5,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,5,10,8,1,Gd,Attchd,2009.0,Fin,3,746,TA,TA,3,144,76,0,0,0,0,,,,0,5,2010,WD ,18.22821241336721,307071.0
245,2103,906380040,20,RL,66.0,10235,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,4,TA,3,Unf,0,Unf,0,1643,1643,GasA,5,Y,SBrkr,1651,0,0,1651,0,0,2,0,3,1,4,7,8,1,Gd,Attchd,2007.0,RFn,3,870,TA,TA,3,192,64,0,0,0,0,,,,0,9,2007,New,17.957563176235837,254545.0
246,342,526302110,20,RL,74.0,13008,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,2,Fa,1,Rec,564,Unf,0,318,882,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,2,1,3,5,8,0,,Attchd,1956.0,Unf,1,502,TA,TA,3,0,0,0,0,0,0,,,,0,10,2009,WD ,16.79351564744678,113593.0
247,600,534275060,20,RL,60.0,7436,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,TA,1,ALQ,734,Unf,0,160,894,GasA,4,Y,SBrkr,894,0,0,894,1,0,1,0,2,1,3,5,8,1,Po,Detchd,1988.0,Unf,2,396,TA,TA,3,0,0,0,360,0,0,,GdWo,,0,8,2009,WD ,16.844099996094858,117647.0
248,488,528290120,60,RL,60.0,8123,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,4,TA,1,Unf,0,Unf,0,982,982,GasA,5,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,TA,Attchd,2000.0,Fin,2,463,TA,TA,3,100,63,0,0,0,0,,,,0,6,2009,WD ,17.46691965719212,181162.0
249,1725,528186120,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,5,TA,1,Unf,0,Unf,0,1869,1869,GasA,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,8,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,3,210,54,0,0,0,0,,,,0,12,2007,New,18.181365115252152,297260.0
250,2246,911370450,120,RM,59.0,5568,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,Gd,TA,PConc,4,TA,4,GLQ,1573,Unf,0,0,1573,GasA,4,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,4,5,8,1,Gd,Attchd,2006.0,Fin,2,495,TA,TA,3,123,0,0,0,153,0,,,,0,10,2007,New,18.085607639337304,278170.0
251,2847,909175030,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,LwQ,388,Unf,0,552,940,GasA,5,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3,6,8,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,3,0,0,108,0,0,0,,,,0,6,2006,WD ,17.260691480563032,157031.0
252,806,906223210,60,RL,80.0,9828,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,584,Unf,0,544,1128,GasA,5,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,4,8,8,1,TA,Attchd,1995.0,RFn,2,466,TA,TA,3,0,155,0,0,0,0,,,,0,6,2009,WD ,17.865731984928352,238848.0
253,530,528482130,60,FV,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,912,912,GasA,5,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,4,8,8,1,Gd,BuiltIn,2003.0,Fin,2,615,TA,TA,3,182,182,0,0,0,0,,,,0,11,2009,WD ,17.66557649246669,207907.0
254,963,916403010,20,RL,130.0,11457,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,4,TA,2,GLQ,1005,Unf,0,387,1392,GasA,3,Y,SBrkr,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,TA,Attchd,1988.0,Unf,2,576,TA,TA,3,0,0,169,0,0,0,,,,0,3,2009,WD ,17.491224384238187,184240.0
255,2678,903231220,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,CBlock,3,TA,1,Rec,347,Unf,0,381,728,GasA,5,Y,SBrkr,728,434,0,1162,1,0,1,0,3,1,3,6,8,0,,Detchd,1930.0,Unf,1,258,Fa,Po,3,0,24,0,0,0,0,,,,0,11,2006,ConLI,16.471987243410464,90900.0
256,171,902104060,50,RM,55.0,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,Fa,1,Unf,0,Unf,0,576,576,GasA,4,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,3,7,6,0,,,,,0,0,,,1,0,160,0,0,0,0,,,,0,6,2010,WD ,16.366264875437825,84477.0
257,2401,528170040,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,5,TA,1,GLQ,1410,Unf,0,438,1848,GasA,5,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5,10,8,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,3,0,0,0,0,0,0,,,,0,4,2006,New,18.80354309347306,457542.0
258,805,906223080,60,RL,85.0,10560,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,4,Gd,1,GLQ,474,Unf,0,605,1079,GasA,5,Y,SBrkr,1079,800,0,1879,1,0,2,1,3,1,4,8,8,1,TA,Attchd,1993.0,RFn,2,473,TA,TA,3,400,100,144,0,0,0,,MnPrv,,0,8,2009,WD ,17.72419986742417,216529.0
259,2259,916326090,20,RL,149.0,19958,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,Gd,CBlock,3,TA,1,Unf,0,Unf,0,585,585,GasA,4,Y,SBrkr,2279,0,0,2279,0,0,2,1,4,1,4,7,8,1,Gd,Attchd,1958.0,RFn,2,461,TA,TA,3,274,0,0,0,138,0,,GdPrv,,0,7,2007,WD ,17.91671841246096,247440.0
260,1748,528235000,80,RL,87.0,11084,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,192,Unf,0,192,384,GasA,5,Y,SBrkr,744,630,0,1374,1,0,2,1,3,1,4,8,8,1,Gd,BuiltIn,2004.0,Fin,2,400,TA,TA,3,100,0,0,0,0,0,,,,0,6,2007,WD ,17.469088652896072,181434.0
261,1361,903453050,70,RM,60.0,10266,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,Rec,372,Unf,0,396,768,GasA,3,Y,FuseA,768,768,0,1536,0,0,1,1,4,1,3,7,8,0,,Detchd,1952.0,Unf,1,308,TA,TA,3,0,216,80,0,0,0,,,,0,5,2008,COD,17.04751952802852,135461.0
262,1677,527450150,160,RM,21.0,1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,3,TA,1,BLQ,356,Unf,0,316,672,GasA,3,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,8,0,,Detchd,1973.0,Unf,1,264,TA,TA,3,144,28,0,0,0,0,,,,0,5,2007,WD ,16.794292077784036,113654.0
263,1406,905403150,20,RL,85.0,10452,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,3,TA,2,Rec,500,Unf,0,594,1094,GasA,5,Y,SBrkr,1094,0,0,1094,0,0,1,0,3,1,3,5,8,2,Gd,Attchd,1953.0,RFn,2,495,TA,TA,3,0,0,0,0,287,0,,,,0,6,2008,WD ,17.07396404674398,137967.0
264,2322,527108090,60,RL,168.0,23257,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,5,Gd,1,Unf,0,Unf,0,868,868,GasA,5,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,4,9,8,1,Gd,BuiltIn,2006.0,RFn,2,422,TA,TA,3,0,100,0,0,0,0,,,,0,9,2006,New,17.940749099038758,251596.0
265,688,535475010,60,RL,76.0,7570,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,3,TA,1,Unf,0,Unf,0,780,780,GasA,3,Y,SBrkr,993,813,0,1806,0,0,1,1,4,1,3,8,8,0,,Attchd,1964.0,Unf,2,483,TA,TA,3,0,55,0,0,0,0,,,,0,3,2009,WD ,17.225855655501125,153285.0
266,143,535152250,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,3,TA,1,Rec,922,Unf,0,392,1314,GasA,3,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,3,5,8,0,,Attchd,1957.0,RFn,1,294,TA,TA,3,250,0,0,0,0,0,,,,0,6,2010,WD ,17.143634525010473,144793.0
267,804,906223060,60,RL,75.0,9317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,4,TA,1,ALQ,513,Unf,0,227,740,GasA,5,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,TA,Attchd,1993.0,Unf,2,425,TA,TA,3,234,72,192,0,0,0,,,,0,7,2009,WD ,17.672670441920193,208931.0
268,1214,534403100,80,RL,82.0,9020,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,3,TA,4,GLQ,624,Rec,336,288,1248,GasA,3,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,3,6,8,0,,Attchd,1964.0,RFn,2,520,TA,TA,3,176,0,0,0,0,0,,GdPrv,,0,6,2008,WD ,17.30553316636124,161989.0
269,2828,908186090,180,RM,35.0,3675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,4,TA,4,GLQ,547,Unf,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,3,5,8,0,,Basment,2005.0,Fin,2,525,TA,TA,3,0,44,0,0,0,0,,,,0,10,2006,New,17.219644818149725,152626.0
270,1999,902332030,190,C (all),60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,Fa,2,Rec,1046,Unf,0,168,1214,GasW,5,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,3,9,8,1,Gd,Detchd,1900.0,Unf,2,506,TA,TA,3,0,0,0,0,99,0,,,,0,11,2007,WD ,17.232421069538116,153984.0
271,2467,528480150,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,Gd,1,Unf,0,Unf,0,770,770,GasA,5,Y,SBrkr,778,798,0,1576,0,0,2,1,3,1,4,6,8,0,,Attchd,2006.0,RFn,2,614,TA,TA,3,0,50,0,0,0,0,,,,0,8,2006,New,17.57398743239939,195118.0
272,2665,902329090,70,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,2,TA,1,Unf,0,Unf,0,596,596,GasA,5,Y,SBrkr,998,764,0,1762,1,0,1,1,4,1,4,8,8,0,,Detchd,1989.0,Unf,2,576,TA,TA,1,36,0,221,0,0,0,,,,0,10,2006,WD ,17.061787183187803,136807.0
273,1538,909282030,50,RL,,14100,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,3,TA,2,Rec,192,Unf,0,536,728,GasA,5,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,Gd,BuiltIn,1982.0,Unf,3,1014,TA,TA,3,314,12,0,0,0,0,,GdWo,,0,5,2008,WD ,18.40703030986629,347591.0
274,398,527405130,20,RL,60.0,7038,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,TA,1,ALQ,726,Unf,0,138,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,8,0,,Detchd,2001.0,Unf,2,576,TA,TA,3,210,0,0,0,0,0,,GdPrv,,0,9,2009,WD ,16.771906822703105,111904.0
275,2822,908127050,20,RL,73.0,16133,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,4,TA,2,ALQ,847,Unf,0,329,1176,GasA,3,Y,SBrkr,1176,0,0,1176,1,0,1,0,2,1,3,5,8,0,,Attchd,1969.0,Unf,1,360,TA,TA,3,0,92,0,0,112,0,,,,0,12,2006,WD ,17.048567493913374,135560.0
276,2157,907290140,120,RM,36.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,4,TA,3,GLQ,659,Unf,0,189,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,0,,Attchd,2003.0,Fin,2,420,TA,TA,3,140,0,0,0,0,0,,,,0,11,2007,WD ,17.050668062435783,135757.0
277,1856,533251130,80,RL,,16157,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,4,TA,4,ALQ,680,Rec,391,289,1360,GasA,5,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,TA,Attchd,1978.0,Unf,2,588,TA,TA,3,168,180,0,0,0,0,,,,0,6,2007,WD ,17.628085059683897,202573.0
278,1269,535451230,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,,0,,0,,0,0,0,GasA,4,Y,SBrkr,1048,0,0,1048,0,0,1,0,3,1,3,7,7,0,,Detchd,1950.0,Unf,2,420,TA,TA,3,0,27,0,0,0,0,,,,0,7,2008,WD ,16.5159203141099,93710.0
279,2570,535150240,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,TA,1,LwQ,812,Unf,0,124,936,GasA,3,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,,Attchd,1954.0,Unf,1,286,TA,TA,3,0,0,0,0,0,0,,GdWo,,0,6,2006,WD ,16.86655743475862,119492.0
280,2320,527108040,60,RL,72.0,10463,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,893,893,GasA,5,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,4,8,8,1,Gd,Attchd,2005.0,Fin,3,800,TA,TA,3,0,116,0,0,0,0,,,,0,6,2006,WD ,17.762613340402204,222372.0
281,1517,909131170,70,RH,,12155,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,TA,1,BLQ,156,Unf,0,516,672,GasA,3,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,,Detchd,1934.0,Unf,1,400,TA,TA,2,0,0,254,0,0,0,,,,0,3,2008,WD ,17.181339917111398,148627.0
282,2304,923400150,20,RL,63.0,10712,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,TA,2,BLQ,212,Unf,0,762,974,GasA,3,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,8,0,,,,,0,0,,,3,0,28,0,0,0,0,,MnPrv,,0,9,2007,Oth,16.941373201322335,125852.0
283,1312,902301150,50,RM,69.0,9143,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,TA,1,Unf,0,Unf,0,346,346,GasA,5,Y,SBrkr,709,308,0,1017,0,0,1,0,2,1,3,5,8,0,,Detchd,1961.0,Unf,1,308,TA,TA,1,0,0,139,0,0,0,,,,0,5,2008,WD ,16.569188119961332,97235.0
284,2012,903228080,50,RM,60.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,3,Gd,1,ALQ,375,Unf,0,360,735,GasA,5,Y,SBrkr,869,349,0,1218,0,1,1,0,3,1,3,6,8,1,Gd,Detchd,2003.0,Unf,2,440,TA,TA,3,0,0,0,0,0,0,,,,0,3,2007,WD ,16.95603901175008,127138.0
285,506,528390210,60,RL,,29959,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,595,Unf,0,378,973,GasA,5,Y,SBrkr,979,871,0,1850,0,0,2,1,3,1,4,7,8,1,Gd,BuiltIn,1994.0,Fin,2,467,TA,TA,3,168,98,0,0,0,0,,,,0,1,2009,WD ,17.92678324140812,249172.0
286,2865,909281010,70,RL,80.0,16560,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,4,TA,1,Rec,503,Unf,0,449,952,GasA,3,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,3,9,8,1,Gd,Detchd,1932.0,Unf,2,360,TA,TA,3,0,0,0,0,0,0,,,,0,7,2006,WD ,17.780574531866158,225157.0
287,2367,527450210,160,RM,21.0,1953,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,3,Fa,1,BLQ,309,Unf,0,174,483,GasA,3,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,8,0,,Detchd,1973.0,Unf,1,264,TA,TA,3,72,0,0,0,0,0,,,,0,6,2006,WD ,16.61433922110605,100326.0
288,554,531479020,45,RH,60.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,2,Fa,1,Unf,0,Unf,0,784,784,GasA,3,N,FuseA,784,0,0,784,0,0,1,0,2,1,3,5,8,0,,Detchd,1950.0,Unf,2,360,Fa,Fa,1,0,0,91,0,0,0,,,,0,10,2009,WD ,16.389537236378022,85850.0
289,238,905451320,20,RL,68.0,9571,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,TA,3,BLQ,739,Unf,0,405,1144,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,,Attchd,1956.0,Unf,1,596,TA,TA,3,44,0,0,0,0,0,,,,0,6,2010,WD ,16.9562542462506,127157.0
290,1954,535402180,20,RL,75.0,8700,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,HdBoard,HdBoard,BrkFace,53.0,TA,TA,CBlock,3,TA,1,ALQ,192,Unf,0,728,920,GasA,4,Y,SBrkr,888,0,0,888,0,1,1,0,3,1,3,5,8,0,,Attchd,1961.0,Unf,1,240,TA,TA,3,0,0,0,0,0,0,,,,0,2,2007,COD,16.792982605244703,113551.0
291,2488,532351150,90,RM,68.0,8927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,0,,0,,0,,0,0,0,GasA,3,Y,SBrkr,1286,368,0,1654,0,0,2,0,4,2,3,10,8,0,,Attchd,1977.0,RFn,2,528,TA,TA,3,0,0,0,0,0,0,,,,0,8,2006,WD ,17.004203530551948,131454.0
292,2291,923228390,160,RM,21.0,1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,3,TA,1,Unf,0,Unf,0,546,546,GasA,5,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,,Attchd,1976.0,Unf,1,286,TA,TA,3,0,0,0,0,0,0,,GdWo,,0,4,2007,COD,16.306086922248834,81025.0
293,1969,535457050,20,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,0,,0,,0,,0,0,0,GasA,4,Y,SBrkr,925,0,0,925,0,0,1,0,3,1,3,7,8,0,,Attchd,1961.0,Fin,1,300,TA,TA,3,0,0,0,0,0,0,,,,0,7,2007,WD ,16.647640659584994,102669.0
