,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
1482,Cashback,No,49000,caltex,599,100,redmart,999,799,399,cashback,uob_one,120.29329999999999
1483,Cashback,No,59000,caltex,999,799,cold_storage,0,0,399,cashback,uob_one,67.0
1484,Cashback,No,59000,public_transport,399,100,sheng_shiong,899,899,799,cashback,uob_one,153.57659999999998
1485,Cashback,No,49000,public_transport,0,999,cold_storage,399,100,899,cashback,uob_one,100.2833
1486,Cashback,Yes,59000,shell,999,100,ntuc,999,599,899,cashback,uob_one,123.6366
1487,Cashback,Yes,89000,shell,399,999,ntuc,599,599,599,cashback,uob_one,113.6166
1488,Cashback,No,69000,esso,799,899,giant,100,599,999,cashback,uob_one,113.6233
1489,Cashback,No,59000,public_transport,0,999,giant,100,100,599,cashback,posb_everyday_cashback,60.52
1490,Cashback,Yes,69000,shell,599,799,cold_storage,599,899,999,cashback,uob_one,167.0
1491,Cashback,Yes,79000,shell,599,899,sheng_shiong,999,100,599,cashback,uob_one,83.6733
1492,Cashback,No,59000,shell,599,399,redmart,100,0,799,cashback,posb_everyday_cashback,80.0
1493,Cashback,Yes,79000,public_transport,0,399,giant,599,0,599,cashback,uob_one,62.95
1494,Cashback,No,79000,public_transport,0,799,sheng_shiong,999,999,999,cashback,uob_one,133.6333
1495,Cashback,Yes,79000,spc,999,100,redmart,799,100,100,cashback,uob_one,73.67
1496,Cashback,Yes,89000,caltex,599,0,giant,599,399,899,cashback,uob_one,133.5666
1497,Cashback,Yes,49000,esso,799,0,giant,999,799,599,cashback,uob_one,167.0
1498,Cashback,No,89000,shell,599,599,ntuc,999,799,399,cashback,uob_one,130.2966
1499,Cashback,No,89000,shell,599,599,redmart,399,599,999,cashback,uob_one,116.9566
1500,Cashback,Yes,59000,esso,999,0,ntuc,999,899,599,cashback,uob_one,126.9633
1501,Cashback,Yes,59000,spc,899,999,sheng_shiong,799,599,0,cashback,uob_one,106.9533
1502,Cashback,Yes,59000,caltex,399,999,sheng_shiong,899,899,799,cashback,uob_one,126.9633
1503,Cashback,Yes,49000,public_transport,0,999,giant,899,999,100,cashback,uob_one,167.0
1504,Cashback,Yes,59000,public_transport,399,100,ntuc,0,999,999,cashback,uob_one,160.2466
1505,Cashback,No,89000,caltex,999,399,ntuc,100,799,399,cashback,uob_one,120.29329999999999
1506,Cashback,Yes,49000,spc,399,399,sheng_shiong,399,999,899,cashback,uob_one,133.6333
1507,Cashback,Yes,69000,esso,899,399,giant,999,100,899,cashback,uob_one,140.30329999999998
1508,Cashback,Yes,89000,public_transport,0,100,cold_storage,599,100,899,cashback,uob_one,67.95
1509,Cashback,Yes,69000,public_transport,399,0,giant,599,799,599,cashback,uob_one,167.0
1510,Cashback,Yes,79000,esso,399,399,ntuc,599,599,0,cashback,uob_one,62.95
1511,Cashback,No,69000,public_transport,100,399,giant,399,0,399,cashback,uob_one,57.95
1512,Cashback,No,79000,shell,899,599,redmart,999,799,899,cashback,uob_one,135.3066
1513,Cashback,Yes,49000,esso,399,100,cold_storage,0,599,399,cashback,uob_one,62.95
1514,Cashback,No,89000,esso,599,100,giant,399,799,100,cashback,uob_one,92.9
1515,Cashback,Yes,39000,esso,599,899,cold_storage,899,799,0,cashback,uob_one,167.0
1516,Cashback,Yes,69000,caltex,599,899,giant,399,999,0,cashback,uob_one,160.2466
1517,Cashback,No,69000,public_transport,0,899,cold_storage,399,100,999,cashback,uob_one,100.2833
1518,Cashback,Yes,59000,public_transport,399,0,ntuc,799,399,100,cashback,uob_one,72.9
1519,Cashback,No,79000,caltex,799,999,cold_storage,399,399,799,cashback,uob_one,120.22659999999999
1520,Cashback,Yes,59000,spc,399,999,cold_storage,399,899,0,cashback,uob_one,153.57659999999998
1521,Cashback,No,49000,caltex,799,899,ntuc,799,599,100,cashback,uob_one,106.9533
1522,Cashback,Yes,89000,shell,599,0,sheng_shiong,799,100,799,cashback,uob_one,83.6733
1523,Cashback,Yes,59000,esso,799,399,ntuc,0,100,999,cashback,uob_one,73.67
1524,Cashback,Yes,49000,esso,599,899,ntuc,599,100,599,cashback,uob_one,73.67
1525,Cashback,No,89000,spc,399,999,sheng_shiong,599,799,799,cashback,uob_one,120.29329999999999
1526,Cashback,No,89000,esso,899,999,sheng_shiong,799,599,399,cashback,uob_one,106.9533
1527,Cashback,Yes,49000,caltex,399,0,giant,999,0,799,cashback,uob_one,133.6333
1528,Cashback,Yes,59000,shell,399,899,ntuc,599,999,599,cashback,uob_one,140.29659999999998
1529,Cashback,Yes,79000,spc,999,100,ntuc,899,799,0,cashback,uob_one,120.29329999999999
1530,Cashback,No,49000,spc,999,899,sheng_shiong,0,999,899,cashback,uob_one,133.6333
1531,Cashback,Yes,79000,shell,899,100,redmart,999,899,799,cashback,uob_one,141.9766
1532,Cashback,No,49000,spc,899,899,redmart,0,899,100,cashback,uob_one,126.9633
1533,Cashback,Yes,69000,spc,899,999,ntuc,799,899,799,cashback,uob_one,126.9633
1534,Cashback,Yes,79000,esso,799,399,sheng_shiong,999,799,899,cashback,uob_one,120.29329999999999
1535,Cashback,No,79000,caltex,799,799,giant,799,999,799,cashback,uob_one,167.0
1536,Cashback,Yes,39000,esso,599,100,sheng_shiong,399,899,0,cashback,uob_one,77.95
1537,Cashback,Yes,49000,spc,599,999,redmart,799,799,799,cashback,uob_one,120.29329999999999
1538,Cashback,No,59000,public_transport,399,599,sheng_shiong,599,899,399,cashback,uob_one,153.57659999999998
1539,Cashback,Yes,89000,esso,799,599,sheng_shiong,0,399,899,cashback,uob_one,93.6133
1540,Cashback,Yes,49000,public_transport,399,999,sheng_shiong,399,0,999,cashback,uob_one,93.6133
1541,Cashback,Yes,39000,esso,399,0,cold_storage,0,999,599,cashback,uob_one,82.95
1542,Cashback,Yes,39000,caltex,599,399,sheng_shiong,799,899,799,cashback,uob_one,126.9633
1543,Cashback,No,49000,shell,799,999,redmart,0,399,799,cashback,uob_one,106.9566
1544,Cashback,No,89000,shell,899,599,cold_storage,0,599,0,cashback,uob_one,121.9666
1545,Cashback,No,59000,caltex,799,999,cold_storage,799,599,100,cashback,uob_one,160.2466
1546,Cashback,No,49000,esso,799,799,sheng_shiong,999,0,100,cashback,posb_everyday_cashback,80.0
1547,Cashback,No,89000,shell,799,399,ntuc,0,999,799,cashback,uob_one,146.9766
1548,Cashback,Yes,89000,shell,599,100,giant,399,999,999,cashback,uob_one,167.0
1549,Cashback,Yes,59000,public_transport,399,799,giant,799,599,0,cashback,uob_one,167.0
1550,Cashback,Yes,89000,caltex,799,399,ntuc,999,399,0,cashback,uob_one,93.6133
1551,Cashback,No,89000,caltex,799,100,giant,0,599,599,cashback,uob_one,106.9533
1552,Cashback,No,89000,esso,599,899,sheng_shiong,0,100,0,cashback,uob_one,38.0
1553,Cashback,No,49000,public_transport,399,899,sheng_shiong,100,999,999,cashback,uob_one,160.2466
1554,Cashback,No,69000,esso,399,599,cold_storage,999,0,599,cashback,uob_one,133.6333
1555,Cashback,Yes,79000,public_transport,0,999,ntuc,0,799,0,cashback,uob_one,72.95
1556,Cashback,Yes,79000,spc,399,100,giant,100,599,799,cashback,uob_one,67.95
1557,Cashback,Yes,39000,caltex,999,899,cold_storage,899,799,100,cashback,uob_one,167.0
1558,Cashback,Yes,39000,shell,599,899,ntuc,0,399,100,cashback,posb_everyday_cashback,80.0
1559,Cashback,No,89000,esso,399,100,redmart,399,0,399,cashback,posb_everyday_cashback,44.09700000000001
1560,Cashback,No,79000,caltex,599,100,redmart,0,999,399,cashback,uob_one,133.6333
1561,Cashback,No,59000,esso,799,399,redmart,399,0,999,cashback,posb_everyday_cashback,80.0
1562,Cashback,Yes,39000,caltex,999,0,cold_storage,999,899,100,cashback,uob_one,167.0
1563,Cashback,No,89000,shell,399,0,ntuc,799,599,0,cashback,uob_one,62.95
1564,Cashback,No,89000,public_transport,0,899,sheng_shiong,399,399,399,cashback,uob_one,93.6133
1565,Cashback,No,59000,esso,799,599,giant,799,899,799,cashback,uob_one,167.0
1566,Cashback,Yes,69000,spc,799,599,sheng_shiong,0,100,799,cashback,uob_one,73.67
1567,Cashback,No,89000,esso,999,100,redmart,399,999,0,cashback,uob_one,133.6333
1568,Cashback,No,69000,shell,599,899,giant,899,899,899,cashback,uob_one,167.0
1569,Cashback,Yes,39000,caltex,799,399,cold_storage,100,899,399,cashback,uob_one,133.6333
1570,Cashback,Yes,59000,shell,399,100,ntuc,899,799,799,cashback,uob_one,126.9566
1571,Cashback,No,69000,esso,599,599,ntuc,399,100,100,cashback,uob_one,38.0
1572,Cashback,No,79000,esso,599,799,ntuc,100,799,899,cashback,uob_one,120.29329999999999
1573,Cashback,Yes,59000,public_transport,100,799,giant,799,899,899,cashback,uob_one,167.0
1574,Cashback,No,59000,spc,399,999,cold_storage,899,399,100,cashback,uob_one,153.57659999999998
1575,Cashback,Yes,49000,public_transport,0,599,ntuc,399,599,599,cashback,uob_one,106.9533
1576,Cashback,Yes,79000,spc,899,799,redmart,899,599,599,cashback,uob_one,106.9533
1577,Cashback,No,59000,shell,399,799,ntuc,899,599,399,cashback,uob_one,113.6166
1578,Cashback,No,69000,public_transport,0,799,redmart,899,599,0,cashback,uob_one,106.9533
1579,Cashback,No,89000,shell,999,399,sheng_shiong,799,799,999,cashback,uob_one,136.9766
1580,Cashback,Yes,59000,public_transport,100,100,giant,899,399,799,cashback,uob_one,160.2466
1581,Cashback,Yes,69000,caltex,799,799,cold_storage,100,100,100,cashback,uob_one,43.0
1582,Cashback,No,49000,spc,999,999,cold_storage,399,599,100,cashback,uob_one,133.5666
1583,Cashback,No,89000,spc,799,100,redmart,999,399,0,cashback,uob_one,93.6133
1584,Cashback,No,89000,public_transport,100,599,cold_storage,399,399,100,cashback,uob_one,77.9
1585,Cashback,Yes,79000,shell,599,599,ntuc,599,0,100,cashback,posb_everyday_cashback,80.0
1586,Cashback,Yes,79000,esso,799,0,sheng_shiong,599,399,999,cashback,uob_one,93.6133
1587,Cashback,Yes,89000,public_transport,100,999,sheng_shiong,399,899,799,cashback,uob_one,133.6333
1588,Cashback,Yes,49000,shell,899,999,giant,399,100,100,cashback,uob_one,115.2966
1589,Cashback,Yes,69000,public_transport,100,899,ntuc,0,399,399,cashback,uob_one,57.95
1590,Cashback,Yes,59000,spc,999,999,giant,899,799,799,cashback,uob_one,167.0
1591,Cashback,Yes,89000,spc,999,100,ntuc,100,899,999,cashback,uob_one,126.9633
1592,Cashback,Yes,89000,esso,899,899,redmart,599,999,399,cashback,uob_one,133.6333
1593,Cashback,No,49000,public_transport,100,799,redmart,799,399,100,cashback,uob_one,100.2833
1594,Cashback,No,89000,caltex,399,999,sheng_shiong,399,999,399,cashback,uob_one,133.6333
1595,Cashback,Yes,49000,public_transport,399,599,giant,599,0,999,cashback,uob_one,133.5666
1596,Cashback,No,69000,esso,999,100,giant,100,0,0,cashback,uob_one,38.0
1597,Cashback,No,49000,shell,399,899,cold_storage,799,0,799,cashback,uob_one,126.9566
1598,Cashback,Yes,39000,spc,399,599,ntuc,399,999,100,cashback,uob_one,133.6333
1599,Cashback,Yes,89000,spc,399,0,giant,599,399,799,cashback,uob_one,133.5666
1600,Cashback,No,49000,caltex,399,999,ntuc,799,999,599,cashback,uob_one,133.6333
1601,Cashback,Yes,89000,esso,599,999,cold_storage,799,399,799,cashback,uob_one,146.9066
1602,Cashback,No,79000,shell,999,799,cold_storage,399,399,899,cashback,uob_one,136.9099
1603,Cashback,Yes,49000,shell,399,399,ntuc,899,100,999,cashback,uob_one,80.3333
1604,Cashback,Yes,59000,caltex,899,0,giant,899,100,999,cashback,uob_one,133.6333
1605,Cashback,No,79000,spc,999,399,ntuc,399,599,999,cashback,uob_one,106.9533
1606,Cashback,Yes,59000,caltex,599,399,ntuc,100,899,399,cashback,uob_one,126.9633
1607,Cashback,No,59000,spc,899,599,cold_storage,799,999,999,cashback,uob_one,167.0
1608,Cashback,Yes,89000,caltex,599,599,cold_storage,399,899,899,cashback,uob_one,153.57659999999998
1609,Cashback,No,79000,public_transport,100,399,sheng_shiong,100,0,899,cashback,posb_everyday_cashback,68.92
1610,Cashback,No,69000,esso,799,799,ntuc,899,100,999,cashback,hsbc_advance,79.91000000000001
1611,Cashback,No,89000,spc,799,899,sheng_shiong,100,899,799,cashback,uob_one,126.9633
1612,Cashback,Yes,79000,public_transport,100,999,cold_storage,999,399,599,cashback,uob_one,166.9166
1613,Cashback,No,89000,esso,999,799,cold_storage,999,100,0,cashback,uob_one,140.30329999999998
1614,Cashback,No,29000,public_transport,100,599,cold_storage,599,999,0,cashback,not_eligible,0.0
1615,Cashback,Yes,79000,spc,599,899,cold_storage,0,0,899,cashback,posb_everyday_cashback,73.717
1616,Cashback,Yes,69000,caltex,899,0,redmart,399,799,999,cashback,uob_one,120.29329999999999
1617,Cashback,No,79000,caltex,599,799,cold_storage,999,399,0,cashback,uob_one,160.2466
1618,Cashback,Yes,69000,public_transport,100,399,giant,799,399,399,cashback,uob_one,153.57659999999998
1619,Cashback,No,79000,spc,999,899,ntuc,999,599,399,cashback,uob_one,106.9533
1620,Cashback,Yes,49000,shell,599,999,giant,0,0,100,cashback,posb_everyday_cashback,80.0
1621,Cashback,No,89000,caltex,399,0,redmart,100,799,399,cashback,uob_one,72.95
1622,Cashback,No,79000,caltex,799,899,sheng_shiong,0,999,100,cashback,uob_one,133.6333
1623,Cashback,No,59000,public_transport,0,100,giant,0,0,799,cashback,posb_everyday_cashback,42.95
1624,Cashback,Yes,89000,caltex,999,599,ntuc,399,399,599,cashback,uob_one,93.6133
1625,Cashback,Yes,69000,shell,599,799,ntuc,100,799,100,cashback,uob_one,130.2966
1626,Cashback,No,69000,public_transport,0,100,giant,0,599,399,cashback,uob_one,62.95
1627,Cashback,Yes,49000,shell,999,899,sheng_shiong,399,999,599,cashback,uob_one,150.3166
1628,Cashback,No,59000,public_transport,399,599,sheng_shiong,799,799,100,cashback,uob_one,146.9066
1629,Cashback,No,89000,esso,599,799,ntuc,899,100,100,cashback,uob_one,73.67
1630,Cashback,Yes,59000,shell,999,599,sheng_shiong,799,899,899,cashback,uob_one,143.64659999999998
1631,Cashback,No,79000,esso,999,999,cold_storage,799,799,399,cashback,uob_one,167.0
1632,Cashback,Yes,69000,caltex,799,399,giant,100,0,799,cashback,uob_one,73.67
1633,Cashback,No,49000,public_transport,399,0,cold_storage,599,0,0,cashback,uob_one,66.9
1634,Cashback,No,69000,esso,399,999,sheng_shiong,999,399,999,cashback,uob_one,93.6133
1635,Cashback,No,89000,shell,799,999,giant,399,899,0,cashback,uob_one,166.91989999999998
1636,Cashback,Yes,59000,shell,999,799,sheng_shiong,899,999,599,cashback,uob_one,150.3166
1637,Cashback,No,49000,esso,599,599,cold_storage,100,899,399,cashback,uob_one,133.6333
1638,Cashback,Yes,79000,public_transport,0,899,sheng_shiong,599,899,399,cashback,uob_one,126.9633
1639,Cashback,No,49000,esso,599,0,giant,999,999,599,cashback,uob_one,167.0
1640,Cashback,No,59000,public_transport,100,899,redmart,399,799,799,cashback,uob_one,126.9633
1641,Cashback,No,29000,caltex,599,399,sheng_shiong,399,599,100,cashback,not_eligible,0.0
1642,Cashback,Yes,79000,public_transport,0,899,giant,100,799,399,cashback,uob_one,126.9633
1643,Cashback,No,79000,esso,399,100,cold_storage,399,0,799,cashback,uob_one,52.95
1644,Cashback,Yes,39000,esso,399,899,sheng_shiong,999,999,399,cashback,uob_one,133.6333
1645,Cashback,No,49000,spc,899,999,ntuc,599,899,799,cashback,uob_one,126.9633
1646,Cashback,No,29000,caltex,999,899,sheng_shiong,0,899,399,cashback,not_eligible,0.0
1647,Cashback,Yes,29000,caltex,799,100,sheng_shiong,599,100,999,cashback,not_eligible,0.0
1648,Cashback,No,49000,public_transport,0,100,ntuc,599,100,899,cashback,posb_everyday_cashback,50.047000000000004
1649,Cashback,Yes,39000,public_transport,0,599,giant,0,0,599,cashback,posb_everyday_cashback,47.92
1650,Cashback,Yes,29000,caltex,399,0,giant,0,799,899,cashback,not_eligible,0.0
1651,Cashback,No,79000,spc,799,0,ntuc,399,999,899,cashback,uob_one,133.6333
1652,Cashback,No,79000,caltex,599,0,giant,799,999,799,cashback,uob_one,167.0
1653,Cashback,Yes,49000,esso,999,899,ntuc,0,899,0,cashback,uob_one,126.9633
1654,Cashback,No,59000,esso,999,799,ntuc,999,799,0,cashback,uob_one,120.29329999999999
1655,Cashback,No,69000,esso,999,899,sheng_shiong,999,100,100,cashback,posb_everyday_cashback,80.0
1656,Cashback,Yes,29000,shell,999,399,sheng_shiong,599,999,999,cashback,not_eligible,0.0
1657,Cashback,No,79000,shell,799,0,giant,0,100,799,cashback,posb_everyday_cashback,80.0
1658,Cashback,Yes,49000,public_transport,399,0,ntuc,899,899,399,cashback,uob_one,153.57659999999998
1659,Cashback,No,49000,public_transport,399,999,sheng_shiong,799,100,0,cashback,uob_one,100.2833
1660,Cashback,Yes,89000,caltex,599,399,giant,0,899,599,cashback,uob_one,126.9633
1661,Cashback,No,49000,shell,399,100,redmart,799,899,999,cashback,uob_one,133.6266
1662,Cashback,No,29000,esso,899,399,sheng_shiong,599,999,399,cashback,not_eligible,0.0
1663,Cashback,Yes,59000,spc,999,899,redmart,799,399,999,cashback,uob_one,93.6133
1664,Cashback,Yes,69000,public_transport,100,399,redmart,599,799,399,cashback,uob_one,126.9633
1665,Cashback,No,79000,esso,799,799,giant,0,599,899,cashback,uob_one,106.9533
1666,Cashback,Yes,39000,shell,599,599,giant,100,999,100,cashback,uob_one,150.3066
1667,Cashback,No,69000,shell,399,999,redmart,399,899,999,cashback,uob_one,133.6266
1668,Cashback,No,59000,caltex,899,100,cold_storage,999,599,399,cashback,uob_one,167.0
1669,Cashback,No,89000,caltex,999,100,redmart,799,899,599,cashback,uob_one,126.9633
1670,Cashback,No,79000,public_transport,399,999,sheng_shiong,0,599,899,cashback,uob_one,133.5666
1671,Cashback,No,89000,public_transport,0,0,giant,899,0,799,cashback,uob_one,77.95
1672,Cashback,Yes,39000,spc,799,799,redmart,599,0,399,cashback,posb_everyday_cashback,76.267
1673,Cashback,No,29000,shell,999,100,ntuc,799,899,100,cashback,not_eligible,0.0
1674,Cashback,No,29000,esso,799,0,redmart,799,0,899,cashback,not_eligible,0.0
1675,Cashback,Yes,49000,shell,799,0,ntuc,399,999,999,cashback,uob_one,146.9766
1676,Cashback,Yes,69000,public_transport,399,100,redmart,999,599,100,cashback,uob_one,133.5666
1677,Cashback,Yes,49000,esso,599,100,ntuc,100,399,599,cashback,uob_one,52.95
1678,Cashback,Yes,29000,spc,399,999,sheng_shiong,899,899,399,cashback,not_eligible,0.0
1679,Cashback,Yes,29000,public_transport,100,799,giant,899,999,799,cashback,not_eligible,0.0
1680,Cashback,Yes,49000,spc,899,100,ntuc,0,399,899,cashback,uob_one,93.6133
1681,Cashback,No,89000,spc,999,999,ntuc,399,999,100,cashback,uob_one,133.6333
1682,Cashback,Yes,49000,esso,999,100,ntuc,999,399,899,cashback,uob_one,93.6133
1683,Cashback,No,49000,shell,999,100,ntuc,599,599,599,cashback,uob_one,123.6366
1684,Cashback,Yes,39000,shell,599,599,sheng_shiong,0,599,899,cashback,uob_one,116.9566
1685,Cashback,Yes,79000,spc,999,999,cold_storage,100,100,100,cashback,uob_one,80.34
1686,Cashback,No,69000,spc,799,799,giant,0,799,899,cashback,uob_one,120.29329999999999
1687,Cashback,Yes,59000,shell,999,399,ntuc,799,899,399,cashback,uob_one,143.64659999999998
1688,Cashback,Yes,79000,public_transport,100,999,redmart,599,399,100,cashback,uob_one,100.2833
1689,Cashback,No,79000,caltex,899,100,ntuc,999,799,899,cashback,uob_one,120.29329999999999
1690,Cashback,Yes,69000,spc,599,999,sheng_shiong,799,799,399,cashback,uob_one,120.29329999999999
1691,Cashback,No,69000,shell,799,599,cold_storage,999,0,999,cashback,uob_one,146.9766
1692,Cashback,Yes,49000,shell,799,599,ntuc,0,999,899,cashback,uob_one,146.9766
1693,Cashback,No,59000,public_transport,0,899,cold_storage,100,899,799,cashback,uob_one,133.6333
1694,Cashback,No,89000,shell,999,399,giant,799,399,999,cashback,uob_one,163.5899
1695,Cashback,No,59000,shell,799,100,cold_storage,399,399,100,cashback,posb_everyday_cashback,80.0
1696,Cashback,Yes,79000,caltex,899,0,redmart,100,399,0,cashback,uob_one,52.95
1697,Cashback,Yes,39000,spc,799,799,sheng_shiong,899,100,0,cashback,posb_everyday_cashback,80.0
1698,Cashback,Yes,69000,caltex,799,799,giant,599,799,799,cashback,uob_one,160.2466
1699,Cashback,Yes,69000,spc,799,599,sheng_shiong,599,100,799,cashback,posb_everyday_cashback,80.0
1700,Cashback,No,69000,esso,899,899,ntuc,899,0,599,cashback,hsbc_advance,76.41000000000001
1701,Cashback,Yes,69000,spc,599,599,cold_storage,899,599,799,cashback,uob_one,166.9166
1702,Cashback,Yes,39000,spc,799,100,giant,0,899,899,cashback,uob_one,126.9633
1703,Cashback,No,59000,esso,999,599,sheng_shiong,999,599,799,cashback,uob_one,106.9533
1704,Cashback,Yes,79000,shell,799,999,ntuc,899,999,0,cashback,uob_one,146.9766
1705,Cashback,No,59000,spc,399,399,sheng_shiong,0,399,399,cashback,uob_one,52.95
1706,Cashback,No,89000,shell,899,999,redmart,100,799,399,cashback,uob_one,135.3066
1707,Cashback,Yes,59000,shell,999,799,giant,899,0,100,cashback,uob_one,143.64659999999998
1708,Cashback,Yes,59000,spc,399,599,redmart,999,799,599,cashback,uob_one,120.29329999999999
1709,Cashback,No,89000,public_transport,100,799,sheng_shiong,100,399,599,cashback,posb_everyday_cashback,67.117
1710,Cashback,Yes,29000,esso,399,999,giant,899,0,100,cashback,not_eligible,0.0
1711,Cashback,No,29000,esso,999,0,ntuc,799,399,599,cashback,not_eligible,0.0
1712,Cashback,No,59000,caltex,999,399,sheng_shiong,799,100,999,cashback,posb_everyday_cashback,80.0
1713,Cashback,Yes,29000,esso,899,0,cold_storage,0,799,399,cashback,not_eligible,0.0
1714,Cashback,No,79000,public_transport,399,899,ntuc,999,0,399,cashback,uob_one,93.6133
1715,Cashback,Yes,49000,spc,599,999,ntuc,799,999,100,cashback,uob_one,133.6333
1716,Cashback,No,69000,shell,999,799,redmart,799,0,999,cashback,uob_one,83.6833
1717,Cashback,No,89000,spc,999,899,sheng_shiong,799,599,799,cashback,uob_one,106.9533
1718,Cashback,Yes,79000,caltex,999,399,giant,799,599,100,cashback,uob_one,160.2466
1719,Cashback,Yes,69000,shell,999,999,cold_storage,399,799,599,cashback,uob_one,163.5899
1720,Cashback,Yes,79000,public_transport,100,999,sheng_shiong,799,100,399,cashback,uob_one,80.34
1721,Cashback,No,89000,spc,899,999,giant,899,599,799,cashback,uob_one,166.9166
1722,Cashback,Yes,79000,shell,999,0,giant,599,399,899,cashback,uob_one,150.2499
1723,Cashback,No,29000,public_transport,100,100,giant,599,399,399,cashback,not_eligible,0.0
1724,Cashback,Yes,49000,spc,399,399,giant,899,799,0,cashback,uob_one,167.0
1725,Cashback,No,89000,public_transport,0,0,giant,100,599,899,cashback,uob_one,67.95
1726,Cashback,No,69000,caltex,799,999,giant,599,899,100,cashback,uob_one,166.9166
1727,Cashback,Yes,29000,shell,399,899,ntuc,599,399,399,cashback,not_eligible,0.0
1728,Cashback,Yes,69000,esso,799,399,sheng_shiong,399,999,399,cashback,uob_one,133.6333
1729,Cashback,Yes,89000,public_transport,0,899,ntuc,599,899,399,cashback,uob_one,126.9633
1730,Cashback,No,49000,spc,599,100,cold_storage,899,0,899,cashback,uob_one,126.9633
1731,Cashback,No,49000,esso,599,0,giant,799,999,0,cashback,uob_one,167.0
1732,Cashback,No,69000,caltex,799,999,cold_storage,999,0,0,cashback,uob_one,133.6333
1733,Cashback,No,79000,caltex,999,399,sheng_shiong,599,399,999,cashback,uob_one,93.6133
1734,Cashback,Yes,39000,public_transport,399,399,sheng_shiong,100,599,899,cashback,uob_one,133.5666
1735,Cashback,No,79000,public_transport,399,399,giant,799,599,599,cashback,uob_one,167.0
1736,Cashback,Yes,49000,esso,599,899,ntuc,999,0,0,cashback,uob_one,67.0
1737,Cashback,Yes,79000,public_transport,399,899,cold_storage,999,999,399,cashback,uob_one,167.0
1738,Cashback,No,49000,public_transport,0,100,redmart,100,0,599,cashback,uob_one,17.0
1739,Cashback,No,49000,esso,999,599,cold_storage,599,599,100,cashback,uob_one,146.9066
1740,Cashback,Yes,69000,spc,399,799,sheng_shiong,399,999,399,cashback,uob_one,133.6333
1741,Cashback,No,79000,shell,999,899,cold_storage,100,999,399,cashback,uob_one,156.98659999999998
1742,Cashback,No,59000,shell,399,599,sheng_shiong,999,599,599,cashback,uob_one,113.6166
1743,Cashback,Yes,39000,spc,399,399,sheng_shiong,100,399,100,cashback,uob_one,52.95
1744,Cashback,No,59000,esso,999,100,giant,399,899,0,cashback,uob_one,153.57659999999998
1745,Cashback,Yes,29000,caltex,899,799,cold_storage,399,899,0,cashback,not_eligible,0.0
1746,Cashback,Yes,49000,shell,999,0,cold_storage,100,0,599,cashback,posb_everyday_cashback,80.0
1747,Cashback,Yes,29000,caltex,399,399,cold_storage,999,799,799,cashback,not_eligible,0.0
1748,Cashback,Yes,59000,spc,799,599,giant,100,399,999,cashback,uob_one,100.2833
1749,Cashback,Yes,29000,spc,899,599,giant,899,100,399,cashback,not_eligible,0.0
1750,Cashback,Yes,39000,caltex,999,399,ntuc,0,399,599,cashback,uob_one,93.6133
1751,Cashback,No,89000,shell,899,899,sheng_shiong,599,0,899,cashback,uob_one,82.0133
1752,Cashback,No,59000,spc,799,599,redmart,100,999,799,cashback,uob_one,133.6333
1753,Cashback,Yes,89000,shell,899,100,cold_storage,799,799,999,cashback,uob_one,167.0
1754,Cashback,Yes,49000,shell,899,799,giant,999,599,599,cashback,uob_one,167.0
1755,Cashback,No,29000,shell,899,799,giant,399,100,899,cashback,not_eligible,0.0
1756,Cashback,Yes,39000,shell,399,999,sheng_shiong,399,100,799,cashback,uob_one,80.3333
1757,Cashback,Yes,49000,public_transport,100,999,ntuc,0,899,599,cashback,uob_one,133.6333
1758,Cashback,No,69000,esso,599,999,giant,599,599,100,cashback,uob_one,146.9066
1759,Cashback,No,59000,public_transport,0,899,cold_storage,999,0,799,cashback,uob_one,133.6333
1760,Cashback,Yes,89000,shell,799,100,cold_storage,799,999,399,cashback,uob_one,167.0
1761,Cashback,No,79000,caltex,999,100,ntuc,599,999,399,cashback,uob_one,133.6333
1762,Cashback,Yes,29000,spc,899,799,ntuc,599,399,100,cashback,not_eligible,0.0
1763,Cashback,No,49000,caltex,599,399,sheng_shiong,799,0,799,cashback,posb_everyday_cashback,80.0
1764,Cashback,Yes,59000,public_transport,100,999,cold_storage,100,100,0,cashback,uob_one,48.0
1765,Cashback,Yes,79000,shell,399,399,redmart,899,899,599,cashback,uob_one,133.6266
1766,Cashback,Yes,79000,esso,899,799,giant,0,100,799,cashback,uob_one,73.67
1767,Cashback,No,59000,spc,799,799,redmart,899,399,799,cashback,uob_one,93.6133
1768,Cashback,No,59000,shell,999,999,giant,0,999,399,cashback,uob_one,150.3166
1769,Cashback,Yes,89000,caltex,399,399,ntuc,599,599,100,cashback,uob_one,106.9533
1770,Cashback,No,49000,public_transport,100,599,redmart,399,999,0,cashback,uob_one,140.30329999999998
1771,Cashback,No,59000,caltex,799,0,ntuc,999,599,599,cashback,uob_one,106.9533
1772,Cashback,Yes,89000,shell,999,999,sheng_shiong,799,999,0,cashback,uob_one,150.3166
1773,Cashback,No,59000,shell,399,399,cold_storage,100,599,399,cashback,posb_everyday_cashback,73.917
1774,Cashback,Yes,49000,caltex,999,100,ntuc,0,999,399,cashback,uob_one,133.6333
